   1.5920376999999999e+00	  -1.1066263000000000e-01	
  -6.5232939000000001e-01	  -1.1043033000000000e+00	
   3.2483536000000002e-01	  -1.5295309000000001e-01	
   3.8739859999999998e-01	  -7.9824311999999997e-01	
  -1.3096321000000000e+00	  -1.1568030000000000e+00	
  -1.2949762000000000e+00	  -2.3016995000000001e-01	
  -3.4093356000000002e-01	  -3.5789155000000003e-02	
  -7.5611642000000001e-01	  -9.4340237000000005e-01	
  -4.3508032000000002e-01	  -1.5321334000000000e+00	
   1.1337710000000001e+00	   1.3763022000000000e+00	
   1.1330638000000000e+00	  -5.4111803999999997e-01	
  -1.1839040999999999e+00	  -8.9801085000000003e-01	
  -1.5343621000000001e+00	  -6.6454122999999998e-01	
   3.2226334000000001e-01	  -1.0372916000000001e+00	
  -6.2382985000000002e-01	   1.7515364000000000e+00	
   1.2919879000000001e+00	   6.2173237999999997e-01	
  -4.3314518000000003e-02	   6.0497911000000004e-01	
  -4.2368655000000000e-01	   2.0117794999999998e+00	
   1.1275180000000000e+00	  -1.1598723999999999e-02	
  -1.2090955999999999e+00	  -7.3250579000000005e-01	
  -4.8186156000000001e-02	   1.5192789000000000e+00	
   4.9661654000000000e-01	   1.2656075000000000e+00	
   6.0335724999999996e-01	   1.8027601000000000e+00	
   3.4430318999999998e-01	   1.4899137000000000e+00	
  -1.5231288999999999e+00	   3.8776514000000001e-01	
   9.4915874999999997e-02	  -1.5594661000000001e+00	
   1.6635530999999999e+00	  -3.8406192000000000e-01	
   3.3472795999999999e-01	   1.9540409999999999e+00	
  -7.8973499000000003e-02	   2.2698382000000000e-01	
  -1.1309838000000001e+00	   1.6360564000000000e-01	
   9.8339725000000000e-01	   2.0262685000000000e-01	
   1.3858127000000001e-01	  -8.0318822999999995e-01	
  -1.0218389000000001e+00	   8.8303248999999995e-01	
  -1.1384917999999999e+00	   1.0817143000000000e+00	
   1.6104012000000001e+00	   5.8190390000000003e-01	
  -1.6089388000000000e+00	  -3.6391116000000001e-01	
  -1.5781366999999999e-01	  -1.0836834000000000e+00	
  -2.5456778000000002e-01	  -1.4199165000000000e-01	
   2.2131854000000000e+00	   1.0218324999999999e+00	
  -7.5413662999999997e-01	   1.1911502000000000e+00	
   4.3471190999999998e-01	   1.3070980000000001e+00	
   4.0109687999999999e-01	  -1.3130938999999999e+00	
   6.5073082000000004e-01	  -1.0813584999999999e+00	
  -5.8003101000000001e-01	  -1.0916804000000000e+00	
   1.8778770000000000e+00	  -3.6846613000000000e-01	
  -2.5164553000000001e-01	   6.2305747000000000e-01	
  -5.5224111999999999e-02	   8.8207062999999997e-01	
  -1.1995826999999999e+00	  -4.5059701000000002e-01	
  -3.5701390000000000e-01	  -9.4448288999999996e-01	
  -7.1148633999999999e-01	  -1.1295287000000001e+00	
   9.7774753000000003e-01	  -1.3275665000000001e+00	
  -1.2275879000000001e+00	  -8.0588086000000003e-01	
  -1.0933431000000000e+00	  -4.6264503000000001e-01	
  -2.5532855000000000e-02	  -1.2996304000000001e+00	
   8.4268502999999995e-01	   6.3423025000000000e-01	
  -7.0658153999999995e-01	  -3.7824313999999998e-01	
   5.2859544000000001e-02	   1.5204576999999999e+00	
  -1.2125052999999999e+00	   3.5719068999999998e-01	
  -3.8505846999999999e-01	  -7.3358106999999995e-01	
  -2.0564077000000000e-01	  -2.0673364999999999e-02	
   1.6187711000000000e+00	  -1.3053079000000001e-01	
  -2.0254923000000001e-02	  -1.4154374999999999e+00	
  -6.2081304999999998e-01	  -1.1164343000000001e+00	
   1.9148240999999999e-01	   1.7201643000000000e+00	
   1.7083244000000000e-01	  -5.0222065000000005e-01	
  -7.2005965999999999e-01	  -1.3895107000000000e+00	
